feature,mean_abs_shap
mfp_164,4.3421975407007277e-05
mfp_198,4.341394479667415e-05
mfp_500,4.3216129784191526e-05
mfp_309,4.290350906743386e-05
mfp_115,4.269299473140094e-05
mfp_211,4.2166573293306276e-05
mfp_1172,4.213890384143025e-05
mfp_1897,4.2123492544923646e-05
mfp_1390,4.199436736665638e-05
mfp_1508,4.188580561091477e-05
mfp_688,4.1708565340418937e-05
mfp_1685,4.1642808383915084e-05
mfp_1649,4.161227293414137e-05
mfp_30,4.158981597909191e-05
mfp_551,4.148530834218191e-05
mfp_1050,4.144908171479048e-05
mfp_553,4.139058755732716e-05
mfp_1253,4.135560194592557e-05
mfp_1418,4.1261642973452126e-05
mfp_1258,4.12055562051025e-05
mfp_336,4.1145391178829055e-05
mfp_914,4.098638503542042e-05
mfp_1261,4.0908215919518934e-05
mfp_1470,4.0885543836905196e-05
mfp_941,4.085486641097835e-05
mfp_1692,4.047310575357778e-05
mfp_603,4.041362293685148e-05
mfp_1979,4.0134477433644335e-05
mfp_939,3.9960980829316905e-05
mfp_789,3.988704232330102e-05
mfp_639,3.971472548768115e-05
mfp_462,3.9480004532888254e-05
mfp_1507,3.9128707978132644e-05
mfp_296,3.889314674163779e-05
mfp_618,3.862203697862204e-05
mfp_984,3.8207254289941116e-05
mfp_1804,3.820542822681998e-05
mfp_394,3.815363793701049e-05
mfp_1730,3.757084266939123e-05
mfp_485,3.7407114617390255e-05
mfp_241,3.725672344090457e-05
mfp_121,3.7086263647703316e-05
mfp_1523,3.707764158973564e-05
mfp_1096,3.701381080012954e-05
mfp_2025,3.6994020407418626e-05
mfp_755,3.673341837153318e-05
mfp_69,3.663896058804512e-05
mfp_1048,3.662362788252068e-05
mfp_172,3.6452007548336484e-05
mfp_832,3.642441339978214e-05
mfp_570,3.634586965973599e-05
mfp_664,3.6006692010981084e-05
mfp_518,3.5873037987402015e-05
mfp_252,3.568470998041265e-05
mfp_1524,3.562593186982946e-05
mfp_1916,3.561912988699101e-05
