compound_id,mol_name,canonical_smiles,inchikey,mol_formula,mol_weight,num_heavy_atoms,source_dataset,repellent_active,target_species,assay_type,scaffold_smiles,qc_status,sdf_Acceptor,sdf_Activity,sdf_CAS,sdf_Chemical_Name,sdf_Collection,sdf_Database,sdf_Description,sdf_Donor,sdf_FSP3,sdf_HAC,sdf_IDNUMBER,sdf_MW,sdf_Molecular Formula,sdf_Molecular Target,sdf_Molecule Name,sdf_Molecule Name 2,sdf_PriceCoeff,sdf_PubChem CID,sdf_Reference DOI,sdf_Reference_compound,sdf_RotBonds,sdf_Similarity,sdf_Smiles,sdf_TPSA,sdf_clogP
LIC_01345,F2738-2186,COc1ccc(OC)c2sc(N(Cc3ccccn3)C(=O)CN3C(=O)CCC3=O)nc12,BVPYJAUOJAEADM-UHFFFAOYSA-N,C21H20N4O5S,440.1154,31,insecticide,,nan,nan,CC1CCC(C)C1CC(C)C(CC1CCCCC1)C1CC2CCCCC2C1,pass,7.0,,922911-33-9,"N-(4,7-dimethoxy-1,3-benzothiazol-2-yl)-2-(2,5-dioxopyrrolidin-1-yl)-N-[(pyridin-2-yl)methyl]acetamide",General,,solid,1.0,0.29,31.0,F2738-2186,440.47,,,,,1.0,,,,8.0,,,130.17,1.56
LIC_01346,F3205-0025,Cc1ccc(N2C(=O)CC(Sc3ncccc3C(=O)O)C2=O)cc1Cl,WZCGPOMRECMBOE-UHFFFAOYSA-N,C17H13ClN2O4S,376.0285,25,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCCCC1,pass,5.0,,881483-69-8,"2-{[1-(3-chloro-4-methylphenyl)-2,5-dioxopyrrolidin-3-yl]sulfanyl}pyridine-3-carboxylic acid",General,,solid,1.0,0.18,25.0,F3205-0025,376.81,,,,,1.0,,,,4.0,,,112.87,3.0
LIC_01347,F6403-2768,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(Cc2cnc3ccccn23)CC1,MESMJUKNUGNDLQ-UHFFFAOYSA-N,C19H19Cl2N5O,403.0967,27,insecticide,,nan,nan,CC(CC1CCCCC1)C1CCC(CC2CCC3CCCCC32)CC1,pass,2.0,,1421504-93-9,"N-(3,4-dichlorophenyl)-4-({imidazo[1,2-a]pyridin-3-yl}methyl)piperazine-1-carboxamide",General,,solid,2.0,0.26,27.0,F6403-2768,404.29,,,,,1.0,,,,4.0,,,52.88,4.07
LIC_01348,F0035-0009,CCC(O)C12CC3CC(CC(C3)C1)C2,MOIZSTYCKHOFQK-UHFFFAOYSA-N,C13H22O,194.1671,14,insecticide,,nan,nan,C1C2CC3CC1CC(C2)C3,pass,1.0,,18341-84-9,1-(adamantan-1-yl)propan-1-ol,General,,solid,1.0,1.0,14.0,F0035-0009,194.31,,,,,1.0,,,CHEMBL486208,2.0,0.804,,20.23,4.39
LIC_01349,F0378-0062,O=S(=O)(O)c1ccc2ccc3ccccc3c2c1,DATCUBITXKHYTK-UHFFFAOYSA-N,C14H10O3S,258.0351,18,insecticide,,nan,nan,C1CCC2C(C1)CCC1CCCCC12,pass,3.0,,22172-79-8,potassium phenanthrene-3-sulfonate,General,,solid,0.0,0.0,18.0,F0378-0062,257.28,,,,,1.0,,,PRI5741,1.0,0.865,,65.58,-1.44
LIC_01350,F0396-0213,COc1ccc(-n2nc3c(c2NC(=O)c2ccc(N4C(=O)CCC4=O)cc2)CSC3)cc1,SWYRPMKZMBENEA-UHFFFAOYSA-N,C23H20N4O4S,448.1205,32,insecticide,,nan,nan,CC(CC1C2CCCC2CC1C1CCCCC1)C1CCC(C2C(C)CCC2C)CC1,pass,5.0,,361477-29-4,"4-(2,5-dioxopyrrolidin-1-yl)-N-[2-(4-methoxyphenyl)-2H,4H,6H-thieno[3,4-c]pyrazol-3-yl]benzamide",General,,solid,1.0,0.22,32.0,F0396-0213,448.49,,,,,1.0,,,,5.0,,,118.83,1.2
LIC_01351,F5882-7419,COc1ccc(OCc2noc(CNS(=O)(=O)CCN3C(=O)CCCC3=O)n2)cc1,CQMWWRPFJVFMMU-UHFFFAOYSA-N,C18H22N4O7S,438.1209,30,insecticide,,nan,nan,CC1CCCC(C)C1CCC(C)(C)CCC1CCC(CCC2CCCCC2)C1,pass,9.0,,1226457-60-8,"2-(2,6-dioxopiperidin-1-yl)-N-({3-[(4-methoxyphenoxy)methyl]-1,2,4-oxadiazol-5-yl}methyl)ethane-1-sulfonamide",General,,solid,1.0,0.44,30.0,F5882-7419,438.45,,,,,1.0,,,,10.0,,,149.31,0.32
LIC_01352,F2211-0002,Cc1ccccc1-c1cc(=O)c2cc(N)ccc2o1,YWLUUVOYBHIVEY-UHFFFAOYSA-N,C16H13NO2,251.0946,19,insecticide,,nan,nan,CC1CC(C2CCCCC2)CC2CCCCC12,pass,3.0,,923184-85-4,6-amino-2-(2-methylphenyl)-4H-chromen-4-one,General,,solid,1.0,0.06,19.0,F2211-0002,251.28,,,,,1.0,,,CHEMBL275638,1.0,0.846,,52.32,2.83
LIC_01353,F0327-0301,CC(=O)Nc1ccc2nc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1,DDFPOLFYIBYHPR-UHFFFAOYSA-N,C20H16N4O4S,408.0892,29,insecticide,,nan,nan,CC(CC1CC2CCCCC2C1)C1CCC(C2C(C)CCC2C)CC1,pass,5.0,,330200-73-2,"4-(2,5-dioxopyrrolidin-1-yl)-N-(6-acetamido-1,3-benzothiazol-2-yl)benzamide",General,,solid,2.0,0.15,29.0,F0327-0301,408.43,,,,,1.0,,,,4.0,,,136.71,1.31
LIC_01354,F3385-1184,O=c1c(-c2ccccc2)coc2c(CN3CCCC3)c(O)ccc12,KNUBLUWOFCGKRZ-UHFFFAOYSA-N,C20H19NO3,321.1365,24,insecticide,,nan,nan,CC1C(C2CCCCC2)CCC2C(CC3CCCC3)CCCC12,pass,3.0,,448238-32-2,7-hydroxy-3-phenyl-8-[(pyrrolidin-1-yl)methyl]-4H-chromen-4-one,General,,solid,2.0,0.25,24.0,F3385-1184,321.37,,,,,1.0,,,CHEMBL463936,3.0,0.8,,49.77,3.13
LIC_01355,F0921-1014,Cc1ccc(C(=O)CC2OC(=O)c3ccccc32)cc1,ANFVFIMNMXBLIN-UHFFFAOYSA-N,C17H14O3,266.0943,20,insecticide,,nan,nan,CC(CC1CC(C)C2CCCCC12)C1CCCCC1,pass,3.0,,69322-22-1,"3-[2-(4-methylphenyl)-2-oxoethyl]-1,3-dihydro-2-benzofuran-1-one",General,,solid,0.0,0.18,20.0,F0921-1014,266.29,,,,,1.0,,,CHEMBL250205,3.0,0.844,,43.37,2.57
LIC_01356,F1065-0330,COc1ccc(NC2CC(=O)N(c3ccccc3)C2=O)cc1,VHDNFTHAKLJHAT-UHFFFAOYSA-N,C17H16N2O3,296.1161,22,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCCCC1,pass,4.0,,37910-31-9,"3-[(4-methoxyphenyl)amino]-1-phenylpyrrolidine-2,5-dione",General,,solid,1.0,0.18,22.0,F1065-0330,296.32,,,,,1.0,,,,4.0,,,58.64,2.59
LIC_01357,F1065-0594,O=C1CC(Nc2ccc(F)cc2)C(=O)N1c1ccc(N2CCOCC2)cc1,DUTCUNCUXPKDQC-UHFFFAOYSA-N,C20H20FN3O3,369.1489,27,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCC(C2CCCCC2)CC1,pass,5.0,,473568-22-8,"3-[(4-fluorophenyl)amino]-1-[4-(morpholin-4-yl)phenyl]pyrrolidine-2,5-dione",General,,solid,2.0,0.3,27.0,F1065-0594,369.39,,,,,1.0,,,,4.0,,,61.88,2.39
LIC_01358,F1190-0476,COc1ccc(-c2c(C)oc3cc(O)ccc3c2=O)cc1OC,OUQFTNLPUKDFDZ-UHFFFAOYSA-N,C18H16O5,312.0998,23,insecticide,,nan,nan,CC1C2CCCCC2CCC1C1CCCCC1,pass,5.0,,54528-39-1,"3-(3,4-dimethoxyphenyl)-7-hydroxy-2-methyl-4H-chromen-4-one",General,,solid,1.0,0.17,23.0,F1190-0476,312.32,,,,,1.0,,,CHEMBL455048,3.0,0.831,,64.99,2.57
LIC_01359,F1065-0444,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccccc1F,SGINEEJHULURCX-UHFFFAOYSA-N,C20H20FN3O3,369.1489,27,insecticide,,nan,nan,CC1CC(CC2CCC(C3CCCCC3)CC2)C(C)C1C1CCCCC1,pass,5.0,,342615-49-0,"1-(2-fluorophenyl)-3-{[4-(morpholin-4-yl)phenyl]amino}pyrrolidine-2,5-dione",General,,solid,2.0,0.3,27.0,F1065-0444,369.39,,,,,1.0,,,,4.0,,,61.88,2.2
LIC_01360,F3023-0977,Cc1cc(C)cc(N2C(=O)CC(Nc3ccc(N4CCOCC4)cc3)C2=O)c1,OQXDSSGTXQVDLS-UHFFFAOYSA-N,C22H25N3O3,379.1896,28,insecticide,,nan,nan,CC1CC(CC2CCC(C3CCCCC3)CC2)C(C)C1C1CCCCC1,pass,5.0,,1008695-30-4,"1-(3,5-dimethylphenyl)-3-{[4-(morpholin-4-yl)phenyl]amino}pyrrolidine-2,5-dione",General,,solid,2.0,0.36,28.0,F3023-0977,379.45,,,,,1.0,,,,4.0,,,61.88,2.94
LIC_01361,F0327-0384,CC(=O)c1cccc(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)c1,KOFYBGSKSKVFIY-UHFFFAOYSA-N,C19H16N2O4,336.111,25,insecticide,,nan,nan,CC(CC1CCCCC1)C1CCC(C2C(C)CCC2C)CC1,pass,4.0,,330200-96-9,"N-(3-acetylphenyl)-4-(2,5-dioxopyrrolidin-1-yl)benzamide",General,,solid,1.0,0.16,25.0,F0327-0384,336.34,,,,,1.0,,,,4.0,,,83.55,0.7
LIC_01362,F0908-2782,Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,BFCGRDZSZWDOMD-UHFFFAOYSA-N,C7H7BrN4O2,257.9752,14,insecticide,,nan,nan,CC1CC(C)C2CCCC2C1,pass,3.0,,15371-15-0,"8-bromo-3,7-dimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",General,,solid,2.0,0.29,14.0,F0908-2782,259.06,,,,,1.0,,,CHEMBL113,0.0,0.871,,67.23,0.23
LIC_01363,F1383-0022,O=C(O)c1cccnc1SC1CC(=O)N(c2ccc3c(c2)OCO3)C1=O,IKYDCZZTGKLTIZ-UHFFFAOYSA-N,C17H12N2O6S,372.0416,26,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCC2CCCC2C1,pass,7.0,,685130-32-9,"2-{[1-(2H-1,3-benzodioxol-5-yl)-2,5-dioxopyrrolidin-3-yl]sulfanyl}pyridine-3-carboxylic acid",General,,solid,1.0,0.18,26.0,F1383-0022,372.35,,,,,1.0,,,,4.0,,,131.33,1.58
LIC_01364,F2668-0051,O=C(Nc1cc2c3c(c1)CCC(=O)N3CCC2)c1ccc([N+](=O)[O-])cc1Cl,VAWRWDOLSOXHQW-UHFFFAOYSA-N,C19H16ClN3O4,385.0829,27,insecticide,,nan,nan,CC(CC1CC2CCCC3C(C)CCC(C1)C23)C1CCCCC1,pass,4.0,,903300-04-9,"2-chloro-4-nitro-N-{2-oxo-1-azatricyclo[7.3.1.0^{5,13}]trideca-5,7,9(13)-trien-7-yl}benzamide",General,,solid,1.0,0.26,27.0,F2668-0051,385.8,,,,,1.0,,,,3.0,,,92.55,2.69
LIC_01365,F3023-0990,O=C1CC(Nc2ccc(N3CCCCC3)cc2)C(=O)N1c1ccccc1F,HJGUJZPZWHMAPA-UHFFFAOYSA-N,C21H22FN3O2,367.1696,27,insecticide,,nan,nan,CC1CC(CC2CCC(C3CCCCC3)CC2)C(C)C1C1CCCCC1,pass,4.0,,1008960-30-2,"1-(2-fluorophenyl)-3-{[4-(piperidin-1-yl)phenyl]amino}pyrrolidine-2,5-dione",General,,solid,2.0,0.33,27.0,F3023-0990,367.42,,,,,1.0,,,,4.0,,,52.65,3.58
LIC_01366,F3188-0115,O=C1CC(Nc2ccc3c(c2)OCO3)C(=O)N1c1ccccc1,FZFYQWKHFZKBGQ-UHFFFAOYSA-N,C17H14N2O4,310.0954,23,insecticide,,nan,nan,CC1CC(CC2CCC3CCCC3C2)C(C)C1C1CCCCC1,pass,5.0,,1008051-74-8,"3-[(2H-1,3-benzodioxol-5-yl)amino]-1-phenylpyrrolidine-2,5-dione",General,,solid,1.0,0.18,23.0,F3188-0115,310.3,,,,,1.0,,,,3.0,,,67.87,2.58
LIC_01367,F0919-4623,COc1cc2c(cc1C=O)OCO2,NCIYDDIPUGCVKX-UHFFFAOYSA-N,C9H8O4,180.0423,13,insecticide,,nan,nan,C1CCC2CCCC2C1,pass,4.0,,5780-00-7,"6-methoxy-2H-1,3-benzodioxole-5-carbaldehyde",General,,solid,0.0,0.22,13.0,F0919-4623,180.16,,,,,1.0,,,CHEMBL271663,2.0,0.804,,44.76,1.71
LIC_01368,F1383-0013,CCOc1ccc(N2C(=O)CC(Sc3ncccc3C(=O)O)C2=O)cc1,RQIPDDXUOYKDRZ-UHFFFAOYSA-N,C18H16N2O5S,372.078,26,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCCCC1,pass,6.0,,448198-55-8,"2-{[1-(4-ethoxyphenyl)-2,5-dioxopyrrolidin-3-yl]sulfanyl}pyridine-3-carboxylic acid",General,,solid,1.0,0.22,26.0,F1383-0013,372.4,,,,,1.0,,,,6.0,,,122.1,2.13
LIC_01369,F2756-0977,COc1ccc2nc(N(CCN3CCOCC3)C(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1,PVMJUFFEGFKCMH-UHFFFAOYSA-N,C25H26N4O5S,494.1624,35,insecticide,,nan,nan,CC1CCC(C)C1C1CCC(C(C)C(CCC2CCCCC2)C2CC3CCCCC3C2)CC1,pass,6.0,,1329927-50-5,"4-(2,5-dioxopyrrolidin-1-yl)-N-(6-methoxy-1,3-benzothiazol-2-yl)-N-[2-(morpholin-4-yl)ethyl]benzamide hydrochloride",General,,solid,1.0,0.36,35.0,F2756-0977,494.56,,,,,1.0,,,,8.0,,,120.52,1.4
LIC_01370,F0799-0088,CCCCCCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,QEVNLDXGUVPBSR-UHFFFAOYSA-N,C13H19BrN4O2,342.0691,20,insecticide,,nan,nan,CC1CC(C)C2CCCC2C1,pass,3.0,,1225-19-0,"8-bromo-7-hexyl-1,3-dimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",General,,solid,1.0,0.62,20.0,F0799-0088,343.23,,,,,1.0,,,CHEMBL113,5.0,0.8,,58.44,3.5
LIC_01371,F9994-5178,COc1c(O)cccc1C=O,GRIWJVSWLJHHEM-UHFFFAOYSA-N,C8H8O3,152.0473,11,insecticide,,nan,nan,C1CCCCC1,pass,3.0,,66495-88-3,3-hydroxy-2-methoxybenzaldehyde,General,,solid,1.0,0.12,11.0,F9994-5178,152.15,,,,,1.0,,,CHEMBL13859,2.0,0.953,,46.53,1.28
LIC_01372,F3139-1207,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,HKQYGTCOTHHOMP-UHFFFAOYSA-N,C16H12O4,268.0736,20,insecticide,,nan,nan,CC1C2CCCCC2CCC1C1CCCCC1,pass,4.0,,485-72-3,7-hydroxy-3-(4-methoxyphenyl)-4H-chromen-4-one,General,,solid,1.0,0.06,20.0,F3139-1207,268.26,,,,,1.0,,,CHEMBL44,2.0,0.976,,55.76,2.64
LIC_01373,F3144-0137,C=CCn1c(=O)c2c(nc(Br)n2C)n(C)c1=O,OYOWQVHDMXXOMP-UHFFFAOYSA-N,C10H11BrN4O2,298.0065,17,insecticide,,nan,nan,CC1CC(C)C2CCCC2C1,pass,3.0,,16877-88-6,"8-bromo-3,7-dimethyl-1-(prop-2-en-1-yl)-2,3,6,7-tetrahydro-1H-purine-2,6-dione",General,,solid,1.0,0.3,17.0,F3144-0137,299.12,,,,,1.0,,,CHEMBL113,2.0,0.84,,58.44,1.63
LIC_01374,F6064-5505,COc1ccccc1Cc1noc(C2CN(C(=O)Nc3ccc(Cl)c(Cl)c3)C2)n1,OUDQBFQOZGCKDB-UHFFFAOYSA-N,C20H18Cl2N4O3,432.0756,29,insecticide,,nan,nan,CC(CC1CCCCC1)C1CC(C2CCC(CC3CCCCC3)C2)C1,pass,5.0,,1396682-96-4,"N-(3,4-dichlorophenyl)-3-{3-[(2-methoxyphenyl)methyl]-1,2,4-oxadiazol-5-yl}azetidine-1-carboxamide",General,,solid,1.0,0.25,29.0,F6064-5505,433.29,,,,,1.0,,,,6.0,,,80.49,3.11
LIC_01375,F2191-0011,Nc1ccc2cc(C(=O)O)ccc2c1,NZTPZUIIYNYZKT-UHFFFAOYSA-N,C11H9NO2,187.0633,14,insecticide,,nan,nan,C1CCC2CCCCC2C1,pass,3.0,,116668-47-4,6-aminonaphthalene-2-carboxylic acid,General,,solid,1.0,0.0,14.0,F2191-0011,187.2,,,,,1.0,,,CHEMBL542,1.0,0.878,,125.38,2.07
LIC_01376,F0327-0385,CC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)cc1,KLZRDSFCXRHJRK-UHFFFAOYSA-N,C19H16N2O4,336.111,25,insecticide,,nan,nan,CC(CC1CCCCC1)C1CCC(C2C(C)CCC2C)CC1,pass,4.0,,313405-96-8,"N-(4-acetylphenyl)-4-(2,5-dioxopyrrolidin-1-yl)benzamide",General,,solid,1.0,0.16,25.0,F0327-0385,336.34,,,,,1.0,,,,4.0,,,83.55,0.7
LIC_01377,F3385-0097,COc1ccc(-c2coc3c(CN4CCCC4)c(O)ccc3c2=O)cc1,UHEGDGAKBITWGO-UHFFFAOYSA-N,C21H21NO4,351.1471,26,insecticide,,nan,nan,CC1C(C2CCCCC2)CCC2C(CC3CCCC3)CCCC12,pass,4.0,,637753-18-5,7-hydroxy-3-(4-methoxyphenyl)-8-[(pyrrolidin-1-yl)methyl]-4H-chromen-4-one,General,,solid,2.0,0.29,26.0,F3385-0097,351.4,,,,,1.0,,,CHEMBL463936,4.0,0.806,,59.0,3.06
LIC_01378,F2121-0053,O=C(O)/C=C/c1cc(Cl)ccc1Cl,LYYBVUOVYNSRSE-DAFODLJHSA-N,C9H6Cl2O2,215.9745,13,insecticide,,nan,nan,C1CCCCC1,pass,2.0,,,"(2E)-3-(2,5-dichlorophenyl)prop-2-enoic acid",General,,solid,0.0,0.0,13.0,F2121-0053,217.05,,,,,1.0,,,CHEMBL327951,2.0,0.83,,37.3,3.67
LIC_01379,F0373-0089,Cn1c(S)nc2c1c(=O)[nH]c(=O)n2C,JWEXWGAGIUCEOB-UHFFFAOYSA-N,C7H8N4O2S,212.0368,14,insecticide,,nan,nan,CC1CC(C)C2CCCC2C1,pass,3.0,,6703-92-0,"3,7-dimethyl-8-sulfanyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",General,,solid,3.0,0.29,14.0,F0373-0089,212.23,,,,,1.0,,,CHEMBL113,0.0,0.864,,106.03,0.13
LIC_01380,F3129-0236,COc1c2c(cc3c1C(CC(=O)c1ccccc1)N(C)CC3)OCO2,XBOWMTVNNBQTAS-UHFFFAOYSA-N,C20H21NO4,339.1471,25,insecticide,,nan,nan,CC(CC1CCCC2CC3CCCC3CC12)C1CCCCC1,pass,4.0,,2220-06-6,"2-{4-methoxy-6-methyl-2H,5H,6H,7H,8H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl}-1-phenylethan-1-one",General,,solid,1.0,0.35,25.0,F3129-0236,339.39,,,,,1.0,,,CHEMBL490533,4.0,0.816,,48.0,3.8
LIC_01381,F0526-1896,CC(C)N1CCc2c(sc(NC(=O)CN3C(=O)CCC3=O)c2-c2nc3ccccc3s2)C1,JMAZAEUEYPYMHR-UHFFFAOYSA-N,C23H24N4O3S2,468.129,32,insecticide,,nan,nan,CC(CC1CC2CCCCC2C1C1CC2CCCCC2C1)CC1C(C)CCC1C,pass,4.0,,1189927-07-8,"N-[3-(1,3-benzothiazol-2-yl)-6-(propan-2-yl)-4H,5H,6H,7H-thieno[2,3-c]pyridin-2-yl]-2-(2,5-dioxopyrrolidin-1-yl)acetamide hydrochloride",General,,solid,2.0,0.39,32.0,F0526-1896,468.59,,,,,1.0,,,,5.0,,,139.09,2.28
LIC_01382,F1065-0020,Cc1cccc(N2C(=O)CC(Nc3ccc(N4CCOCC4)cc3)C2=O)c1C,YFQKHRGODYOBGO-UHFFFAOYSA-N,C22H25N3O3,379.1896,28,insecticide,,nan,nan,CC1CC(CC2CCC(C3CCCCC3)CC2)C(C)C1C1CCCCC1,pass,5.0,,473704-46-0,"1-(2,3-dimethylphenyl)-3-{[4-(morpholin-4-yl)phenyl]amino}pyrrolidine-2,5-dione",General,,solid,2.0,0.36,28.0,F1065-0020,379.45,,,,,1.0,,,,4.0,,,61.88,2.49
LIC_01383,F2113-0600,O=Cc1cc2c(cc1O)OCO2,SXMMQAVECVAGBF-UHFFFAOYSA-N,C8H6O4,166.0266,12,insecticide,,nan,nan,C1CCC2CCCC2C1,pass,4.0,,4720-68-7,"6-hydroxy-2H-1,3-benzodioxole-5-carbaldehyde",General,,solid,1.0,0.12,12.0,F2113-0600,166.13,,,,,1.0,,,CHEMBL13859,1.0,0.8,,55.76,1.83
LIC_01384,F3023-0294,O=C(O)c1cccnc1SC1CC(=O)N(CCc2ccccc2)C1=O,DPGGPOUPXYXYCW-UHFFFAOYSA-N,C18H16N2O4S,356.0831,25,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1CCC1CCCCC1,pass,5.0,,830344-72-4,"2-{[2,5-dioxo-1-(2-phenylethyl)pyrrolidin-3-yl]sulfanyl}pyridine-3-carboxylic acid",General,,solid,1.0,0.22,25.0,F3023-0294,356.4,,,,,1.0,,,,6.0,,,112.87,2.77
LIC_01385,F3023-0411,COc1ccc(NC2CC(=O)N(c3cccc(C)c3)C2=O)cc1,XQIFLVAOUNFAAK-UHFFFAOYSA-N,C18H18N2O3,310.1317,23,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCCCC1,pass,4.0,,1008710-77-7,"3-[(4-methoxyphenyl)amino]-1-(3-methylphenyl)pyrrolidine-2,5-dione",General,,solid,1.0,0.22,23.0,F3023-0411,310.35,,,,,1.0,,,,4.0,,,58.64,3.09
LIC_01386,F1166-0172,O=C(Nc1nc(-c2ccc3c(c2)CCCC3)cs1)c1cccc(N2C(=O)CCC2=O)c1,DCXMDIRLKIBXPA-UHFFFAOYSA-N,C24H21N3O3S,431.1304,31,insecticide,,nan,nan,CC(CC1CCC(C2CCC3CCCCC3C2)C1)C1CCCC(C2C(C)CCC2C)C1,pass,4.0,,684233-11-2,"3-(2,5-dioxopyrrolidin-1-yl)-N-[4-(5,6,7,8-tetrahydronaphthalen-2-yl)-1,3-thiazol-2-yl]benzamide",General,,solid,1.0,0.25,31.0,F1166-0172,431.51,,,,,1.0,,,,4.0,,,107.61,3.7
LIC_01387,F0758-0046,COc1ccc(-c2c(C)oc3cc(O)ccc3c2=O)cc1,LEVXOZABOPNCSR-UHFFFAOYSA-N,C17H14O4,282.0892,21,insecticide,,nan,nan,CC1C2CCCCC2CCC1C1CCCCC1,pass,4.0,,13004-42-7,7-hydroxy-3-(4-methoxyphenyl)-2-methyl-4H-chromen-4-one,General,,solid,1.0,0.12,21.0,F0758-0046,282.29,,,,,1.0,,,CHEMBL44,2.0,0.833,,55.76,2.84
LIC_01388,F1268-0176,Cc1ccc(N2C(=O)CC(Nc3ccccc3)C2=O)cc1,RVFNOQRZECLLNS-UHFFFAOYSA-N,C17H16N2O2,280.1212,21,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCCCC1,pass,3.0,,37910-33-1,"1-(4-methylphenyl)-3-(phenylamino)pyrrolidine-2,5-dione",General,,solid,1.0,0.18,21.0,F1268-0176,280.32,,,,,1.0,,,,3.0,,,49.41,2.99
LIC_01389,F3023-0917,CCCCN1C(=O)CC(N2CCN(c3ccc(F)cc3)CC2)C1=O,FEYIHHBGYKTHSS-UHFFFAOYSA-N,C18H24FN3O2,333.1853,24,insecticide,,nan,nan,CC1CC(C)C(C2CCC(C3CCCCC3)CC2)C1,pass,3.0,,857494-25-8,"1-butyl-3-[4-(4-fluorophenyl)piperazin-1-yl]pyrrolidine-2,5-dione",General,,solid,2.0,0.56,24.0,F3023-0917,333.4,,,,,1.0,,,,5.0,,,43.86,4.25
LIC_01390,F3023-0298,CCOc1ccccc1N1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,RQTOUFWQNMUXAE-UHFFFAOYSA-N,C18H16N2O5S,372.078,26,insecticide,,nan,nan,CC1CC(CC2CCCCC2)C(C)C1C1CCCCC1,pass,6.0,,831188-53-5,"2-{[1-(2-ethoxyphenyl)-2,5-dioxopyrrolidin-3-yl]sulfanyl}pyridine-3-carboxylic acid",General,,solid,1.0,0.22,26.0,F3023-0298,372.4,,,,,1.0,,,,6.0,,,122.1,2.13
LIC_01391,F2211-0001,Nc1ccc2oc(-c3ccccc3)cc(=O)c2c1,YWHKBWPNCFDUPQ-UHFFFAOYSA-N,C15H11NO2,237.079,18,insecticide,,nan,nan,CC1CC(C2CCCCC2)CC2CCCCC12,pass,3.0,,4613-53-0,6-amino-2-phenyl-4H-chromen-4-one,General,,solid,1.0,0.0,18.0,F2211-0001,237.25,,,,,1.0,,,CHEMBL275638,1.0,0.909,,52.32,2.63
LIC_01392,F2783-0322,COc1cc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)ccc1N1CCCC1=O,QLBJOAUZKZJIAL-UHFFFAOYSA-N,C18H16ClN3O5,389.0778,27,insecticide,,nan,nan,CC(CC1CCC(C2CCCC2C)CC1)C1CCCCC1,pass,5.0,,941889-50-5,2-chloro-N-[3-methoxy-4-(2-oxopyrrolidin-1-yl)phenyl]-4-nitrobenzamide,General,,solid,1.0,0.22,27.0,F2783-0322,389.79,,,,,1.0,,,,5.0,,,101.78,2.68
LIC_01393,F2783-0673,COc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1N1CCCC1=O,KIHKGGNMWHVBEA-UHFFFAOYSA-N,C18H16ClN3O5,389.0778,27,insecticide,,nan,nan,CC(CC1CCCC(C2CCCC2C)C1)C1CCCCC1,pass,5.0,,941934-48-1,2-chloro-N-[4-methoxy-3-(2-oxopyrrolidin-1-yl)phenyl]-4-nitrobenzamide,General,,solid,1.0,0.22,27.0,F2783-0673,389.79,,,,,1.0,,,,5.0,,,101.78,2.68
LIC_01394,F0222-0029,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccc(F)cc1,YHQRMTZJCXIMPY-UHFFFAOYSA-N,C20H20FN3O3,369.1489,27,insecticide,,nan,nan,CC1CC(CC2CCC(C3CCCCC3)CC2)C(C)C1C1CCCCC1,pass,5.0,,353793-16-5,"1-(4-fluorophenyl)-3-{[4-(morpholin-4-yl)phenyl]amino}pyrrolidine-2,5-dione",General,,solid,2.0,0.3,27.0,F0222-0029,369.39,,,,,1.0,,,,4.0,,,61.88,2.37
LIC_01395,F3095-4413,COc1ccc2c(=O)c(-c3ccccc3OC)coc2c1,OCKZEEGZDCPPML-UHFFFAOYSA-N,C17H14O4,282.0892,21,insecticide,,nan,nan,CC1C2CCCCC2CCC1C1CCCCC1,pass,4.0,,19725-40-7,7-methoxy-3-(2-methoxyphenyl)-4H-chromen-4-one,General,,solid,0.0,0.12,21.0,F3095-4413,282.29,,,,,1.0,,,CHEMBL44,3.0,0.936,,44.76,2.46
