compound_id,canonical_smiles,source_dataset,repellent_active,scaffold_smiles,method,convergence,charge,multiplicity,mmff_energy,homo_ev,lumo_ev,homo_lumo_gap_ev,total_energy_eh,dipole_debye,partial_charge_mean,partial_charge_std,partial_charge_max,partial_charge_min,dft_subset
LIC_00080,Cn1c(=O)c2[nH]c(N3CCCCC3)nc2n(C)c1=O,insecticide,,CC1CC(C)C2CC(C3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-153.20934372327497,-9.95522478203298,-6.7453032215869975,3.2099215604459825,-57.23931517340425,2.6592764718711046,-2.386208514732541e-16,0.15560774598930713,0.30287177466709037,-0.45132848764021544,True
LIC_00081,Cn1c(=O)c2[nH]cnc2n(C)c1=O,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-125.25914934586827,-10.765088522074773,-7.39257832899492,3.3725101930798536,-38.97356596685584,1.3593539749638806,2.5046102757912757e-16,0.18779227135947898,0.3039050006412894,-0.4375628265047308,True
LIC_00082,COC(CNC(=O)CN1C(=O)CCC1=O)c1cccc(F)c1,insecticide,,CC(CCCC1CCCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-14.269658252628627,-11.041555196863877,-7.36201849930013,3.679536697563747,-67.67739465523343,0.9571997780116962,-2.465976141234723e-16,0.16704409701987807,0.28138220282125914,-0.4143941288180044,False
LIC_00083,CN(C)Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-113.12311610949557,-10.26738090913591,-7.1454165739527875,3.121964335183123,-51.901278658601186,2.071536989666209,-6.904199434387692e-16,0.15983279331305986,0.3034321158997,-0.4406631057927742,False
LIC_00084,Cc1cccc(OC2CCN(C(=O)CN3C(=O)CCC3=O)CC2)n1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-53.929690960061095,-10.38129704652716,-7.191135132871707,3.190161913655454,-72.23362977679037,1.5897277188541132,5.2273000742767786e-17,0.1568756999302308,0.2817322777918696,-0.4224720554656573,True
LIC_00085,CCn1c(NC)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-154.9408505208107,-9.84869065902441,-6.612384086511149,3.2363065725132607,-51.923071920964226,2.660452997644235,-5.958775139980332e-16,0.16700506418152025,0.30300416912039696,-0.4560815394260585,False
LIC_00086,O=C(Nc1ccc(Cl)c(Cl)c1)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,-68.4853879396684,-10.567135240848526,-7.779367928642286,2.787767312206239,-66.74215655638089,2.566751281080936,-3.713299509148068e-16,0.17138324412244446,0.31906920475352357,-0.44684470740666804,True
LIC_00087,CC(C)c1cn(-c2ccccc2)nn1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,37.360633097030494,-10.286711344169461,-7.3163581613891955,2.970353182780266,-38.927113395292,1.6162590763729339,7.709882115452476e-18,0.06473065937938764,0.07478507181338875,-0.18086527444589243,False
LIC_00088,Cn1c(=O)c2[nH]c(N3CCCC3)nc2n(C)c1=O,insecticide,,CC1CC(C)C2CC(C3CCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-149.8647086104424,-9.787612896857485,-6.5582905631567225,3.229322333700763,-54.074155771815974,2.9871534961465844,1.9723280248075699e-16,0.1626489391855919,0.3025872258793929,-0.4563838322979753,True
LIC_00089,CC(C)CNc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-157.29766630668826,-9.938476461819123,-6.643043252873514,3.2954332089456093,-55.080873759046014,2.7773938376785154,-5.344930847123968e-16,0.16364741933154647,0.30257550365608576,-0.45394525820937015,False
LIC_00090,Cc1cccc2c(CCN)c[nH]c12,insecticide,,C1CCC2CCCC2C1,GFN2-xTB,converged,0.0,1.0,28.65456763530759,-9.50150656651117,-6.1528874342069635,3.348619132304206,-36.533720258378516,1.3883991780413525,1.8503717077085943e-16,0.09120425304306239,0.15041339942935253,-0.34515284258071827,False
LIC_00091,CCNc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-161.2567678113318,-9.969495601765061,-6.666090073629315,3.3034055281357464,-48.74980574790947,2.7188290265649564,1.8615377438758013e-16,0.1783775636971298,0.3026074542860292,-0.45334616485529905,False
LIC_00092,O=C1CCC(=O)N1C1CN(S(=O)(=O)C2CCCCC2)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-84.62124740544097,-10.686016099216978,-7.573948174930926,3.112067924286052,-63.443754930513066,1.7253075291205102,-1.4641066137244253e-16,0.2530034606829652,1.1014072641496635,-0.5820720981236321,False
LIC_00093,O=C(CN1C(=O)CCC1=O)N1CC(S(=O)(=O)c2ccc(F)cc2)C1,insecticide,,CC(CC1C(C)CCC1C)C1CC(C(C)(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-36.44847069148316,-11.246592731675335,-7.725239912732059,3.521352818943276,-73.9298485620104,1.1468386523131304,9.230508095761718e-16,0.24852392272894613,0.9485636126539565,-0.5384405048978733,False
LIC_00094,Cc1ccccc1OCC(=O)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CCC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,5.169023560543473,-7.712997667537074,-6.378572068547716,1.334425598989358,-65.58459934610826,1.9892823157903516,-3.8302694349567903e-16,0.15320116738536693,0.27763085033402624,-0.4239460723577188,False
LIC_00095,CC(C)(C)c1ccc(NC(=O)N2CC(N3C(=O)CCC3=O)C2)cc1,insecticide,,CC(CC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,-54.149146557285555,-7.644874975202743,-6.095057293305057,1.5498176818976859,-71.3061774236226,1.9560043199802737,3.2989273251661067e-16,0.14653172983495127,0.3194786681600504,-0.4544070768922582,True
LIC_00096,CNc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(C)C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-151.04126395918985,-9.812819828652545,-6.580612043106693,3.232207785545852,-58.25551625289031,2.6684906396661248,-6.254134637074278e-16,0.15483572001401366,0.302951479152929,-0.4569363407678804,False
LIC_00097,CCn1c(N(C)C)nc2c1c(=O)[nH]c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-160.81007393120979,-10.190211257154505,-7.059587954169252,3.1306233029852537,-51.91821746024986,2.441584132562845,-1.2663481374630692e-16,0.16870662433180086,0.3140028501195544,-0.45110940776200753,True
LIC_00098,Cc1cccc(C(=O)CCC(=O)O)c1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-0.7184624072821855,-10.688106387888272,-7.6314123548483,3.056694033039972,-41.86661579611484,1.0112003173400699,1.1902871850548553e-16,0.177692578141428,0.361077811707003,-0.41796381501580543,False
LIC_00099,CCn1c(N(C)C)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-144.60058252986045,-10.089652531289463,-6.934933690229137,3.154718841060326,-55.08474043650508,2.1063648151887917,-1.189524669241239e-16,0.1550916298837489,0.30375329968490933,-0.44643268987156154,False
LIC_00100,O=C(CN1C(=O)CCC1=O)N1CCC(c2cccs2)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-48.17843996169643,-10.576290382479467,-7.218070033213873,3.3582203492655935,-62.65280750721732,1.074677484721336,-2.629662869224329e-16,0.14677196541216977,0.2819372133363037,-0.42370713225696394,False
LIC_00101,O=C1CCC(=O)N1Cc1csc(Nc2ccccc2F)n1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-44.44366464192703,-10.160521251478677,-7.328885831874899,2.831635419603778,-61.02953141929377,0.7653516596380424,-1.9744307199299658e-16,0.15696190515425812,0.27936790743592893,-0.4001531605355089,False
LIC_00102,O=C(COc1ccccc1)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CCC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,0.9226091418579618,-10.35922437683995,-7.683162988234042,2.676061388605908,-62.414413874747865,1.6924788808283144,1.350271246165731e-16,0.15829530407747075,0.2776714772395295,-0.42026522063609334,False
LIC_00103,O=C(COc1ccccc1F)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CCC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,13.510343108517045,-10.697188498129732,-7.7224889126478296,2.9746995854819023,-66.63731182113743,2.4034889377300597,-2.1829385146345983e-16,0.16305518082866474,0.2793553086997741,-0.4094210109754737,False
LIC_00104,CCN(CC)c1ccc(C(=O)NCc2c3c(nn2C)CCC3)cc1,insecticide,,CC(CCC1CCC2CCCC21)C1CCCCC1,GFN2-xTB,converged,0.0,1.0,17.139644618701823,-9.544310438924487,-6.433244791399093,3.111065647525394,-69.72645252016264,2.2294722885716,3.4867941867133823e-16,0.10228255649149723,0.2634573572518374,-0.4460514965969762,False
LIC_00105,COC(C)(CNC(=O)CN1C(=O)CCC1=O)c1ccccc1F,insecticide,,CC(CCCC1CCCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-5.118784302577434,-10.921062334257766,-7.223619296583399,3.6974430376743666,-70.83974983869317,1.4600892610766134,4.080730462535918e-17,0.16278428695014646,0.28162431181754477,-0.4131629069786281,False
LIC_00106,CC(C)Cn1c(N(C)C)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-141.02649126565893,-10.043852755669006,-6.894816621352821,3.1490361343161846,-61.41719758607824,2.124068461783573,-2.2678336173745574e-17,0.1447047813848837,0.3037035447976596,-0.4471747478191105,True
LIC_00107,O=C1CCC(=O)N1Cc1csc(NCc2ccccc2)n1,insecticide,,CC1CCC(C)C1CC1CCC(CCC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-70.83373381844861,-9.986559812943536,-7.20539158472379,2.7811682282197463,-59.9527712173723,1.0060661531718231,3.0723880230078117e-16,0.14359763163212197,0.27884334005933586,-0.4010400593815281,False
LIC_00108,Cc1ccc(S(=O)(=O)O)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-9.56520392076688,-11.435735546971697,-7.111903546271162,4.323832000700535,-34.502305813602476,2.1942264689292967,4.521237185809026e-16,0.38368964739441747,1.2739572601455098,-0.613146144439364,False
LIC_00109,c1ccc(OCC2CCOC2)cc1,insecticide,,C1CCC(CCC2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,26.478101751155503,-10.36550291423519,-6.188182083739853,4.177320830495337,-38.814246511505644,1.0616536494144788,-1.9300404895682697e-16,0.09910666783382546,0.14479501607500175,-0.33015119090249034,False
LIC_00110,Cn1c(=O)c2c(nc(NCCO)n2C)n(C)c1=O,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-135.54309459606623,-10.146402109562688,-6.8914827081438395,3.2549194014188485,-55.9815738674585,2.5474506683371496,-6.64451658677177e-16,0.19082233635186416,0.31410172220572374,-0.469229615359586,False
LIC_00111,O=C1CC2CCC1C2,insecticide,,CC1CC2CCC1C2,GFN2-xTB,converged,0.0,1.0,20.47475811200743,-10.587368464985607,-6.835660437560334,3.7517080274252734,-24.163579637447917,1.3913986157977827,-1.5959455978986625e-16,0.11481415613603373,0.24214207115408132,-0.3675564301898135,False
LIC_00112,CCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CC,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-173.25755832592367,-9.922405950471262,-6.70433814067907,3.218067809792192,-51.92423234652293,3.0739766799355803,4.85722573273506e-16,0.17520903072988056,0.31320987210828916,-0.45545695619999627,False
LIC_00113,CNCCCOc1ccccc1OC,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,36.92361542426388,-9.637322090703606,-6.026076399498864,3.6112456912047417,-43.2487449118218,1.1119259372991424,3.5903180070539337e-16,0.1021603507060106,0.1361124386815277,-0.28720012078073726,False
LIC_00114,O=C1CCC(=O)N1Cc1csc(Nc2ccc(F)c(F)c2)n1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-53.76084241268047,-10.433451310507396,-7.431512033336278,3.0019392771711173,-65.25130835411734,1.3285899830260801,-2.397072439531588e-16,0.16239991021267863,0.27924439866989376,-0.39991792944165644,False
LIC_00115,Cn1c(=O)[nH]c(=O)c2c1ncn2CC(=O)O,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-154.318321809228,-10.821897657209384,-7.5129162567079675,3.308981400501416,-49.26243983219626,1.994611939124419,-7.401486830834377e-16,0.2358740090043528,0.3596313319846422,-0.4414361383338541,False
LIC_00116,Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCCCC3)cc21,insecticide,,CC1CCCC2CC(C3CCCCC3)CCC12,GFN2-xTB,converged,0.0,1.0,38.849848526128845,-7.621600222558598,-7.285211154186729,0.33638906837186955,-65.75267746390898,3.1668212263355433,-3.9533903216620155e-16,0.15440360719140278,0.36036966305116536,-0.4422701144187346,False
LIC_00117,CC(C)C1CCCCC1O,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,13.555205422173023,-10.758436326897128,0.6631465846425915,11.42158291153972,-32.53932817760841,0.6728522060871985,2.3195731050204165e-16,0.11237315476503677,0.28203465670792105,-0.4530394713629518,True
LIC_00118,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CCC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,15.028621746430666,-7.780775979306147,-6.613366260282552,1.1674097190235946,-72.80308162163173,2.2485254660516,4.479620808661969e-16,0.15448618535832337,0.27933186097671076,-0.4330560465630894,False
LIC_00119,O=C(CN1C(=O)CCC1=O)N1CCC(CSc2ccccn2)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(CCC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-45.770070453897574,-10.120934754285214,-7.194460425553247,2.926474328731967,-71.39398764194178,1.5708154979346571,2.8942897461408593e-16,0.1455867385280876,0.2819294925749548,-0.42337998580730907,False
LIC_00120,c1ccc(OCC2CCCOC2)cc1,insecticide,,C1CCC(CCC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,26.719409586455814,-10.318423531539782,-6.162257521858882,4.1561660096809,-41.98583729534562,0.661390411763422,-2.9999151311225585e-16,0.09363893795741969,0.14449973906957428,-0.3222069364377047,False
LIC_00121,NCCc1c[nH]c2ccc(F)cc12,insecticide,,C1CCC2CCCC2C1,GFN2-xTB,converged,0.0,1.0,20.89572806929541,-9.896188430349746,-6.692393885604234,3.203794544745511,-37.59572474344028,1.3223980920928833,-1.008452580701184e-15,0.11157597515986421,0.15864595980787466,-0.34522124240540103,False
LIC_00122,CCOc1ccc(CC(=O)N2CC(N3C(=O)CCC3=O)C2)cc1,insecticide,,CC(CC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,-3.510457882642422,-7.695455732572611,-6.1856382207879985,1.5098175117846129,-68.75462743777496,1.6795153819748505,-1.3877787807814457e-16,0.15082171780628514,0.27983954729247473,-0.4322674658662594,False
LIC_00124,COc1cc(O)cc(OC)c1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,10.973803694818562,-10.136774286660179,-5.706325134041713,4.430449152618466,-34.41947343313491,0.1940871526970496,-3.5520528317620335e-16,0.1550983000841031,0.3017931930303278,-0.38995151972600867,False
LIC_00125,O=C1CC(c2c[nH]c3ccccc23)CN1,insecticide,,CC1CCC(C2CCC3CCCCC32)C1,GFN2-xTB,converged,0.0,1.0,0.24439680265046926,-9.926933295807023,-6.520066458885577,3.4068668369214468,-41.756451921703274,1.4677354476714424,-5.2941190526107e-16,0.12279221913953899,0.2758681472425011,-0.43886795335971435,True
LIC_00126,O=C(CN1C(=O)CCC1=O)N1CC(S(=O)(=O)C2CCCCC2)C1,insecticide,,CC(CC1C(C)CCC1C)C1CC(C(C)(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-68.86055337293782,-11.121011739437275,-7.306434964629962,3.814576774807313,-72.81224828590507,1.3365152772989901,-2.516505522483688e-16,0.2292993926171461,0.951131695464338,-0.5440674499221785,False
LIC_00127,Cn1c(=O)c2[nH]c(N3CCOCC3)nc2n(C)c1=O,insecticide,,CC1CC(C)C2CC(C3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-91.66036032916426,-10.124953745060763,-6.872091796863774,3.2528619481969887,-58.127119250740755,1.9164717379921727,-1.1102230246251565e-16,0.16888183128054782,0.3029604071591431,-0.44965133380186106,True
LIC_00128,Cn1c(=O)c2c(ncn2CC(N)=O)n(C)c1=O,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-138.59888587329866,-10.813742730394628,-7.590809936290228,3.2229327941044,-51.79848484648537,0.8938309442040119,6.071532165918825e-16,0.20366323394343833,0.3043329538928729,-0.46121749161531267,True
LIC_00129,CCn1c(N)nc2c1c(=O)[nH]c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-175.86423120489405,-10.108182762397366,-6.808055035724296,3.30012772667307,-45.59105571541717,2.827551788825753,1.0189498817352999e-15,0.19974508756108536,0.31334992284359364,-0.4533721569121377,False
LIC_00130,Cc1ccc(Nc2nc(CN3C(=O)CCC3=O)cs2)cc1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-53.15046035569691,-9.884054560207607,-7.205512514475552,2.6785420457320557,-59.971307107674534,0.9624956575264098,1.374286487079404e-16,0.14472564899631638,0.28075855020684515,-0.4011345719727855,False
LIC_00131,CCc1ccc(C(O)CN)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,50.11543092594072,-10.357603126906767,-5.976357655410392,4.381245471496375,-36.02510460703051,1.2140546117740092,5.5254155160742743e-17,0.13658597626498117,0.30549734244643456,-0.45384129466392165,True
LIC_00132,CCn1c(NCCO)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-136.53279938555562,-9.84328944988939,-6.608995788832566,3.2342936610568245,-59.14790648176395,2.4779248917773384,-1.5419764230904951e-16,0.18248125071200672,0.30294812807564186,-0.45475929312662244,False
LIC_00133,CCn1c(=O)c2c(nc(NCCCOC)n2C)n(C)c1=O,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-152.24864603259533,-9.609493424042256,-6.414389309796757,3.195104114245499,-65.4759152502844,3.430012144417365,-2.0783639359798317e-16,0.15809109111538577,0.30448937368800094,-0.45637864917897863,False
LIC_00134,Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCOCC3)cc21,insecticide,,CC1CCCC2CC(C3CCCCC3)CCC12,GFN2-xTB,converged,0.0,1.0,103.46825406728048,-7.728016883409658,-7.384637155451537,0.343379727958121,-66.6412665994568,2.8440675944506153,-2.0235314925178106e-16,0.16711362402494595,0.36046503187392365,-0.4410404495867133,False
LIC_00135,O=C1CCC(=O)N1C1CN(C(=O)C23CC4CC(CC(C4)C2)C3)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)C23CC4CC(CC(C4)C2)C3)C1,GFN2-xTB,converged,0.0,1.0,-11.674966855792052,-10.33855303448283,-7.653307080792796,2.6852459536900337,-68.93886523225008,1.9663689861107951,-5.010767214864071e-16,0.13435141893035343,0.2777685704002097,-0.4343973627746867,True
LIC_00136,CC(C)c1nccn1CC1CCN(C(=O)CN2C(=O)CCC2=O)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(CC2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-43.237040233451076,-10.01989345422253,-7.299722350470522,2.7201711037520075,-75.80664386765316,0.455833868415744,-3.6000614254389268e-16,0.1376678976497216,0.2822191143754983,-0.42604771852236034,False
LIC_00137,O=C(CN1C(=O)CCC1=O)N1CCC(Oc2ncccc2Br)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-33.88033092020862,-10.870763459183072,-7.695070923128669,3.1756925360544033,-72.63891948225474,2.022169061761306,2.0915808767491788e-16,0.15981619194893532,0.28172576804700306,-0.42004130282069524,False
LIC_00138,O=C(NCc1ccc(Cl)cc1)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CCC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,-93.28166754821237,-10.440631017927265,-7.679012508610722,2.761618509316543,-65.84800351506424,2.0228772179838033,3.4018840376260965e-16,0.16435031221085614,0.31555936536929624,-0.4745193104550129,True
LIC_00139,CCCN1C(=O)CC(N2CCN(c3ccccc3)CC2)C1=O,insecticide,,CC1CC(C)C(C2CCC(C3CCCCC3)CC2)C1,GFN2-xTB,converged,0.0,1.0,81.24634850567593,-7.514451799748686,-5.979683340453537,1.5347684592951492,-65.07930584510885,0.2274148406961813,-9.860939225663716e-17,0.11595063308786734,0.27570428588361146,-0.3923658626721479,False
LIC_00140,COc1ccc(Nc2nc(CN3C(=O)CCC3=O)cs2)cc1F,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-43.000881433552756,-10.014552462722936,-7.34726384535395,2.6672886173689854,-68.25726866585187,0.8833590901611829,3.041861057334466e-16,0.1557417127347527,0.2796376957546409,-0.39984503833062585,True
LIC_00141,COc1cc(Nc2nc(CN3C(=O)CCC3=O)cs2)ccc1F,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-42.506011888874525,-10.113856988996368,-7.469485535917469,2.6443714530788984,-68.26021116919016,1.2058815872174418,2.092920431556883e-16,0.15623695658004552,0.27921471051749336,-0.39805455748019025,False
LIC_00142,O=C(CN1C(=O)CCC1=O)NCCc1ccsc1,insecticide,,CC(CCCC1CCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-47.32177302568592,-10.709134670056512,-7.730563323443652,2.97857134661286,-54.16765660249442,1.6931869335935783,-1.7564075194265172e-17,0.16628538249227168,0.277259156152859,-0.41331284090891623,False
LIC_00143,CCCOc1ccc(CCC(=O)O)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-9.119521425324521,-10.172162886475341,-6.5808652016634515,3.59129768481189,-46.06340889363898,1.006853819427869,-7.095578604963199e-17,0.1536974822720267,0.35421445895829756,-0.4139636439249953,False
LIC_00144,Cn1c(=O)[nH]c(=O)c2[nH]cnc21,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-141.17056636112264,-10.900471055120612,-7.541379544548896,3.359091510571716,-35.80663574725895,1.688826198482335,-7.494005416219807e-16,0.21174220290749213,0.3143812772186418,-0.44085658254500193,False
LIC_00145,CC(C)(N)C1CCC1,insecticide,,C1CCC1,GFN2-xTB,converged,0.0,1.0,14.799466469221477,-9.77287739694898,0.523761129424983,10.296638526373963,-25.539089060663457,0.5269974702006521,-1.1811204188607303e-16,0.09623729379372344,0.13438360957122175,-0.3467452966424422,False
LIC_00146,CCOc1ccc(O)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,6.341301976454396,-9.895803076993616,-6.17216569338141,3.723637383612206,-30.35067374829755,0.30543786128394484,-3.289035710452026e-16,0.14381233993994405,0.29777021868249326,-0.39661721783003456,True
LIC_00147,O=C1CCC(=O)N1Cc1csc(Nc2ccc(F)cc2F)n1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-56.28395556325838,-10.349190922867505,-7.413865069132427,2.935325853735078,-65.25674226451493,0.7318939686281446,1.278438634416847e-16,0.16402363418771584,0.2789187202275848,-0.399758889375884,False
LIC_00148,O=C1CCC(=O)N1Cc1csc(Nc2cc(F)ccc2F)n1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-50.78598434207325,-10.420638168127951,-7.424329494666584,2.9963086734613666,-65.25811584918571,0.5281636757353847,-2.481180244427433e-17,0.1648278192545863,0.27898027162895594,-0.3988107686591417,False
LIC_00149,COc1ccc(Nc2nc(CN3C(=O)CCC3=O)cs2)c(C)c1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-48.14492186565389,-7.1968963941998885,-6.753397846684224,0.44349854751566475,-67.2018510626122,0.710844887222611,2.185751579730777e-16,0.14699306780861313,0.28120006982044443,-0.4009202989887934,False
LIC_00150,O=C1CCC(=O)N1Cc1csc(Nc2c(F)cccc2F)n1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-34.945130243936205,-10.314543590832184,-7.311011668084082,3.0035319227481017,-65.24917575733244,1.1785061235626118,-2.4096886102659647e-16,0.16286292187602244,0.2828497534971205,-0.40207613189487423,False
LIC_00151,O=C(CN1C(=O)CCC1=O)N1CCC(Oc2ccc(C(F)(F)F)cn2)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-45.31502009427243,-10.962223304316868,-7.989391807862079,2.9728314964547895,-84.90913417128189,0.7432532092676527,5.754656010973728e-16,0.17743027888018323,0.48009984974077097,-0.4194536045589563,True
LIC_00152,CC(N)Cc1cccc(O)c1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,17.411370833070336,-9.932650156032235,-6.0785577208340635,3.8540924351981714,-32.87141016209537,0.5522180745544499,-2.3360942809821e-16,0.14023906794667182,0.2980698716891684,-0.3956434693164529,False
LIC_00153,Cc1ccc(C(=O)N2CCN(C3CCC3)CC2)cc1F,insecticide,,CC(C1CCCCC1)C1CCC(C2CCC2)CC1,GFN2-xTB,converged,0.0,1.0,80.98879003697347,-10.001542707449355,-6.961573061743563,3.039969645705792,-59.620372350010065,1.3554887496712449,3.80285234197062e-16,0.10461319823085603,0.2617406302485315,-0.4277677502729393,True
LIC_00154,O=C(CN1C(=O)CCC1=O)NCC1(c2cccs2)CC1,insecticide,,CC(CCC1(C2CCCC2)CC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-45.25162136633152,-10.679901635626893,-7.637473378931857,3.042428256695035,-59.44306254611059,2.0045740932747056,-2.771702620505165e-16,0.1579985237091567,0.27698798320248064,-0.4161103912397036,False
